GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
84930	7.89e-02	3.19e-02	0.13	-2.145592	-0.279706	2249.39	MASTL	microtubule associated serine/threonine kinase like
3146	7.89e-02	3.19e-02	0.116	-2.145646	-0.248853	25117.86	HMGB1	high mobility group box 1
283927	7.90e-02	3.20e-02	0.205	2.144944	0.439443	299.93	NUDT7	nudix hydrolase 7
80127	7.91e-02	3.20e-02	0.174	-2.144275	-0.373688	467.67	BBOF1	basal body orientation factor 1
85236	7.92e-02	3.20e-02	0.13	-2.143869	-0.278792	1659.22	H2BC12	H2B clustered histone 12
9943	7.92e-02	3.21e-02	0.123	-2.143633	-0.264434	3385.96	OXSR1	oxidative stress responsive kinase 1
56647	7.92e-02	3.21e-02	0.134	-2.143686	-0.287548	1639.43	BCCIP	BRCA2 and CDKN1A interacting protein
6815	7.92e-02	3.21e-02	0.133	-2.143404	-0.284957	2405.98	STYX	serine/threonine/tyrosine interacting protein
84920	7.93e-02	3.21e-02	0.136	-2.143058	-0.291931	1447.71	ALG10	ALG10 alpha-1,2-glucosyltransferase
10513	7.93e-02	3.21e-02	0.112	-2.142768	-0.23958	30026.02	APPBP2	amyloid beta precursor protein binding protein 2
161742	7.94e-02	3.22e-02	0.169	-2.142422	-0.362859	555.53	SPRED1	sprouty related EVH1 domain containing 1
139886	7.95e-02	3.22e-02	0.138	-2.141994	-0.294792	1257.21	SPIN4	spindlin family member 4
7325	7.95e-02	3.22e-02	0.227	-2.141452	-0.485952	226.14	UBE2E2	ubiquitin conjugating enzyme E2 E2
203259	7.95e-02	3.22e-02	0.191	2.141436	0.408594	430.9	FAM219A	family with sequence similarity 219 member A
124739	7.96e-02	3.23e-02	0.206	2.141179	0.441414	316.58	USP43	ubiquitin specific peptidase 43
5479	7.97e-02	3.23e-02	0.119	2.140365	0.254331	3614.47	PPIB	peptidylprolyl isomerase B
143279	7.98e-02	3.23e-02	0.171	-2.140218	-0.364987	567.55	HECTD2	HECT domain E3 ubiquitin protein ligase 2
83666	7.98e-02	3.23e-02	0.153	2.140089	0.328012	1172.62	PARP9	poly(ADP-ribose) polymerase family member 9
25895	7.98e-02	3.24e-02	0.185	-2.139979	-0.395071	390.23	EEF1AKMT3	EEF1A lysine methyltransferase 3
9787	7.98e-02	3.24e-02	0.148	-2.140022	-0.316434	1831.41	DLGAP5	DLG associated protein 5
55862	7.98e-02	3.24e-02	0.134	-2.139697	-0.286689	1430.95	ECHDC1	ethylmalonyl-CoA decarboxylase 1
56616	7.99e-02	3.24e-02	0.138	-2.139095	-0.29591	1105.54	DIABLO	diablo IAP-binding mitochondrial protein
23526	7.99e-02	3.24e-02	0.332	2.138992	0.709136	103.97	ARHGAP45	Rho GTPase activating protein 45
55233	8.00e-02	3.25e-02	0.12	-2.138727	-0.256243	9238.77	MOB1A	MOB kinase activator 1A
23451	8.01e-02	3.25e-02	0.114	-2.138034	-0.243418	16036.82	SF3B1	splicing factor 3b subunit 1
57649	8.01e-02	3.25e-02	0.131	2.137879	0.280317	1806.25	PHF12	PHD finger protein 12
64131	8.02e-02	3.26e-02	0.168	2.137055	0.359628	601.29	XYLT1	xylosyltransferase 1
11056	8.05e-02	3.27e-02	0.16	-2.135837	-0.342262	750.16	DDX52	DExD-box helicase 52
114803	8.05e-02	3.27e-02	0.151	-2.135557	-0.322525	1166.69	MYSM1	Myb like, SWIRM and MPN domains 1
9652	8.06e-02	3.27e-02	0.13	-2.135305	-0.276947	2147.81	SKIC3	SKI3 subunit of superkiller complex
8859	8.06e-02	3.27e-02	0.216	2.135255	0.460982	293.78	STK19	serine/threonine kinase 19
64746	8.06e-02	3.28e-02	0.124	-2.135131	-0.265373	2808.27	ACBD3	acyl-CoA binding domain containing 3
81892	8.07e-02	3.28e-02	0.139	-2.134314	-0.297198	1365.16	SLIRP	SRA stem-loop interacting RNA binding protein
9278	8.10e-02	3.29e-02	0.217	2.132785	0.463426	373.62	ZBTB22	zinc finger and BTB domain containing 22
144348	8.10e-02	3.29e-02	0.11	-2.132821	-0.234551	12099.63	ZNF664	zinc finger protein 664
10427	8.12e-02	3.30e-02	0.131	-2.131843	-0.278948	1639.22	SEC24B	SEC24 homolog B, COPII coat complex component
23432	8.12e-02	3.30e-02	0.403	2.131483	0.859487	61.19	GPR161	G protein-coupled receptor 161
57540	8.12e-02	3.31e-02	0.519	2.131129	1.106952	37.35	DISP3	dispatched RND transporter family member 3
7551	8.12e-02	3.31e-02	0.117	-2.131245	-0.24902	2521.36	ZNF3	zinc finger protein 3
9133	8.12e-02	3.31e-02	0.132	-2.131265	-0.280552	1949.79	CCNB2	cyclin B2
123811	8.12e-02	3.31e-02	0.132	-2.131112	-0.281598	1862.03	CEP20	centrosomal protein 20
9997	8.12e-02	3.31e-02	0.492	2.131146	1.047704	44.59	SCO2	synthesis of cytochrome C oxidase 2
79798	8.13e-02	3.31e-02	0.31	2.130752	0.66058	150.05	ARMC5	armadillo repeat containing 5
442117	8.13e-02	3.31e-02	0.498	2.130493	1.061783	41.87	GALNTL6	polypeptide N-acetylgalactosaminyltransferase like 6
9043	8.13e-02	3.31e-02	0.112	-2.130528	-0.238624	6479.89	SPAG9	sperm associated antigen 9
2161	8.14e-02	3.32e-02	0.432	2.130162	0.920917	59.9	F12	coagulation factor XII
310	8.14e-02	3.32e-02	0.111	-2.130073	-0.236762	4064.17	ANXA7	annexin A7
9841	8.14e-02	3.32e-02	0.15	-2.129857	-0.319733	1000.21	ZBTB24	zinc finger and BTB domain containing 24
57117	8.16e-02	3.33e-02	0.158	-2.128886	-0.336125	816.34	INTS12	integrator complex subunit 12
80184	8.17e-02	3.33e-02	0.155	-2.128358	-0.330627	1169.71	CEP290	centrosomal protein 290
9638	8.17e-02	3.33e-02	0.22	2.128285	0.468347	241.38	FEZ1	fasciculation and elongation protein zeta 1
154807	8.17e-02	3.33e-02	0.123	-2.128176	-0.261114	2911.45	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1
389652	8.17e-02	3.33e-02	0.308	-2.128086	-0.656289	113.12	ASNSP1	ASNS pseudogene 1
57468	8.17e-02	3.33e-02	0.287	2.127947	0.610298	129.17	SLC12A5	solute carrier family 12 member 5
4549	8.18e-02	3.34e-02	0.118	-2.12724	-0.250399	39202.28	RNR1	s-rRNA
55206	8.20e-02	3.35e-02	0.129	-2.126404	-0.273366	3641.59	SBNO1	strawberry notch homolog 1
145258	8.21e-02	3.35e-02	0.492	2.126063	1.045784	45.3	GSC	goosecoid homeobox
9145	8.21e-02	3.35e-02	0.305	2.125813	0.64757	152.45	SYNGR1	synaptogyrin 1
6993	8.21e-02	3.35e-02	0.14	-2.125644	-0.298206	1509.82	DYNLT1	dynein light chain Tctex-type 1
202243	8.21e-02	3.35e-02	0.148	-2.125477	-0.315089	859.21	CCDC125	coiled-coil domain containing 125
55728	8.22e-02	3.36e-02	0.13	-2.125112	-0.276625	1983.68	N4BP2	NEDD4 binding protein 2
60685	8.22e-02	3.36e-02	0.117	-2.125149	-0.247682	3397.86	ZFAND3	zinc finger AN1-type containing 3
4297	8.22e-02	3.36e-02	0.106	2.124906	0.224187	8893.07	KMT2A	lysine methyltransferase 2A
79902	8.22e-02	3.36e-02	0.123	2.12485	0.261995	1923.23	NUP85	nucleoporin 85
440515	8.22e-02	3.36e-02	0.171	-2.12467	-0.362675	535.76	ZNF506	zinc finger protein 506
23074	8.22e-02	3.36e-02	0.14	-2.124555	-0.297351	1281.56	BLTP3B	bridge-like lipid transfer protein family member 3B
197021	8.23e-02	3.37e-02	0.212	-2.124056	-0.45117	276.94	LCTL	lactase like
389333	8.26e-02	3.38e-02	0.398	2.122476	0.845506	68.27	PROB1	proline rich basic protein 1
79001	8.27e-02	3.38e-02	0.162	2.122051	0.344542	1293.72	VKORC1	vitamin K epoxide reductase complex subunit 1
54531	8.27e-02	3.38e-02	0.276	2.121901	0.585236	218.06	MIER2	MIER family member 2
57643	8.28e-02	3.39e-02	0.131	2.121628	0.277872	1502.4	ZSWIM5	zinc finger SWIM-type containing 5
81931	8.28e-02	3.39e-02	0.169	-2.121403	-0.358549	736.51	ZNF93	zinc finger protein 93
83693	8.29e-02	3.39e-02	0.117	2.120981	0.248154	3052.72	HSDL1	hydroxysteroid dehydrogenase like 1
9414	8.29e-02	3.39e-02	0.117	2.120816	0.247393	2749.58	TJP2	tight junction protein 2
494514	8.29e-02	3.39e-02	0.288	2.120845	0.611057	127.94	TYMSOS	TYMS opposite strand RNA
2657	8.30e-02	3.40e-02	0.485	2.120335	1.028747	44.98	GDF1	growth differentiation factor 1
51639	8.32e-02	3.41e-02	0.123	-2.119012	-0.259598	2223.06	SF3B6	splicing factor 3b subunit 6
55103	8.33e-02	3.41e-02	0.129	-2.118468	-0.273262	2493.37	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2
201725	8.34e-02	3.42e-02	0.155	-2.11822	-0.32813	988.71	C4orf46	chromosome 4 open reading frame 46
127579	8.34e-02	3.42e-02	0.573	2.117835	1.212492	31.89	DCST2	DC-STAMP domain containing 2
102723996	8.34e-02	3.42e-02	0.24	2.117782	0.508496	241.39	LOC102723996	ICOS ligand
55012	8.35e-02	3.42e-02	0.162	-2.117389	-0.342828	679.71	PPP2R3C	protein phosphatase 2 regulatory subunit B''gamma
84295	8.35e-02	3.42e-02	0.13	-2.117319	-0.27621	2658.08	PHF6	PHD finger protein 6
84274	8.35e-02	3.42e-02	0.136	-2.11723	-0.287636	1149.33	COQ5	coenzyme Q5, methyltransferase
2010	8.35e-02	3.43e-02	0.179	2.116876	0.379924	1168.77	EMD	emerin
196872	8.36e-02	3.43e-02	0.434	2.116655	0.919028	60.54	LINC00638	long intergenic non-protein coding RNA 638
55972	8.36e-02	3.43e-02	0.145	-2.116436	-0.307357	1880.84	SLC25A40	solute carrier family 25 member 40
51069	8.36e-02	3.43e-02	0.192	2.116311	0.406601	392.1	MRPL2	mitochondrial ribosomal protein L2
79178	8.36e-02	3.43e-02	0.171	2.11612	0.362623	653.68	THTPA	thiamine triphosphatase
51611	8.37e-02	3.44e-02	0.155	-2.115719	-0.327617	808.41	DPH5	diphthamide biosynthesis 5
6341	8.37e-02	3.44e-02	0.128	-2.115673	-0.271577	1714.53	SCO1	synthesis of cytochrome C oxidase 1
84301	8.37e-02	3.44e-02	0.113	2.115454	0.240087	3607.43	DDI2	DNA damage inducible 1 homolog 2
1793	8.38e-02	3.44e-02	0.121	-2.115219	-0.256985	2119.33	DOCK1	dedicator of cytokinesis 1
10735	8.38e-02	3.44e-02	0.119	-2.115238	-0.251822	7906.73	STAG2	stromal antigen 2
51692	8.38e-02	3.44e-02	0.123	-2.11478	-0.261025	2192.34	CPSF3	cleavage and polyadenylation specific factor 3
196385	8.40e-02	3.45e-02	0.332	2.113875	0.701007	94.63	DNAH10	dynein axonemal heavy chain 10
105370928	8.40e-02	3.45e-02	0.374	-2.113916	-0.790602	73.25	LOC105370928	uncharacterized LOC105370928
80776	8.41e-02	3.46e-02	0.552	2.113174	1.165915	32.82	B9D2	B9 domain containing 2
84727	8.42e-02	3.46e-02	0.563	2.112918	1.18921	55.56	SPSB2	splA/ryanodine receptor domain and SOCS box containing 2
197407	8.42e-02	3.46e-02	0.178	2.112854	0.376619	747.7	ZNF48	zinc finger protein 48
203547	8.42e-02	3.46e-02	0.13	-2.112589	-0.275133	1902.35	VMA21	vacuolar ATPase assembly factor VMA21
7013	8.43e-02	3.47e-02	0.139	-2.111795	-0.294547	1180.07	TERF1	telomeric repeat binding factor 1
10808	8.43e-02	3.47e-02	0.127	-2.111836	-0.267942	6725.22	HSPH1	heat shock protein family H (Hsp110) member 1
108783654	8.43e-02	3.47e-02	0.369	2.111916	0.778335	86.99	HSD17B1-AS1	HSD17B1 antisense RNA 1
1806	8.44e-02	3.48e-02	0.151	2.111165	0.318682	844.45	DPYD	dihydropyrimidine dehydrogenase
9667	8.44e-02	3.48e-02	0.132	2.111143	0.279405	1261.64	SAFB2	scaffold attachment factor B2
100272147	8.44e-02	3.48e-02	0.261	-2.111215	-0.551628	164.27	CMC4	C-X9-C motif containing 4
582	8.45e-02	3.48e-02	0.178	2.110822	0.37519	569.03	BBS1	Bardet-Biedl syndrome 1
2634	8.45e-02	3.48e-02	0.157	-2.110623	-0.331704	631.86	GBP2	guanylate binding protein 2
100129973	8.48e-02	3.49e-02	0.234	2.109303	0.493265	221.65	CERNA1	competing endogenous lncRNA 1 for miR-4707-5p and miR-4767
6168	8.48e-02	3.50e-02	0.113	2.108912	0.238607	19872.3	RPL37A	ribosomal protein L37a
107985401	8.49e-02	3.50e-02	0.378	-2.108687	-0.7977	74.26	LOC107985401	uncharacterized LOC107985401
81669	8.49e-02	3.50e-02	0.118	2.108579	0.24933	3091.55	CCNL2	cyclin L2
814	8.50e-02	3.50e-02	0.325	-2.107991	-0.684145	101.09	CAMK4	calcium/calmodulin dependent protein kinase IV
57704	8.50e-02	3.50e-02	0.145	2.10779	0.305752	1105.06	GBA2	glucosylceramidase beta 2
51163	8.51e-02	3.51e-02	0.144	-2.107268	-0.303724	893.78	DBR1	debranching RNA lariats 1
54965	8.51e-02	3.51e-02	0.124	-2.107025	-0.261421	2378.55	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
339318	8.52e-02	3.51e-02	0.186	-2.106908	-0.391181	452.46	ZNF181	zinc finger protein 181
64768	8.52e-02	3.51e-02	0.148	-2.10663	-0.312243	772.9	IPPK	inositol-pentakisphosphate 2-kinase
122830	8.52e-02	3.52e-02	0.143	-2.106614	-0.300716	1585.5	NAA30	N-alpha-acetyltransferase 30, NatC catalytic subunit
79622	8.52e-02	3.51e-02	0.158	2.106668	0.333604	1245.54	SNRNP25	small nuclear ribonucleoprotein U11/U12 subunit 25
55858	8.52e-02	3.52e-02	0.128	-2.106432	-0.270421	2076.54	TMEM165	transmembrane protein 165
65999	8.53e-02	3.52e-02	0.326	2.106087	0.686048	137.52	LRRC61	leucine rich repeat containing 61
81848	8.53e-02	3.52e-02	0.33	-2.105821	-0.695699	100.97	SPRY4	sprouty RTK signaling antagonist 4
79672	8.53e-02	3.52e-02	0.142	2.105611	0.299859	935.04	FN3KRP	fructosamine 3 kinase related protein
55010	8.53e-02	3.52e-02	0.156	-2.105499	-0.328524	1111.77	PARPBP	PARP1 binding protein
401546	8.54e-02	3.53e-02	0.228	-2.1053	-0.479493	223.52	C9orf152	chromosome 9 open reading frame 152
29990	8.54e-02	3.53e-02	0.197	2.105084	0.415118	322.84	PILRB	paired immunoglobin like type 2 receptor beta
23554	8.54e-02	3.53e-02	0.264	2.104844	0.555303	163.04	TSPAN12	tetraspanin 12
286827	8.55e-02	3.53e-02	0.152	-2.10463	-0.320819	951.13	TRIM59	tripartite motif containing 59
2184	8.55e-02	3.53e-02	0.287	2.104471	0.604956	173.96	FAH	fumarylacetoacetate hydrolase
85369	8.55e-02	3.54e-02	0.141	2.104113	0.295786	1414.17	STRIP1	striatin interacting protein 1
326340	8.55e-02	3.54e-02	0.189	-2.104028	-0.39782	372.19	ZAR1	zygote arrest 1
10267	8.56e-02	3.54e-02	0.559	2.103799	1.175507	35.31	RAMP1	receptor activity modifying protein 1
23204	8.56e-02	3.54e-02	0.117	-2.103664	-0.246056	15359.9	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1
55671	8.57e-02	3.54e-02	0.119	-2.103265	-0.249776	5033.01	PPP4R3A	protein phosphatase 4 regulatory subunit 3A
23029	8.57e-02	3.55e-02	0.148	-2.103032	-0.310446	962.03	RBM34	RNA binding motif protein 34
9375	8.58e-02	3.55e-02	0.112	-2.10247	-0.234483	6186.16	TM9SF2	transmembrane 9 superfamily member 2
110006322	8.58e-02	3.55e-02	0.147	2.10217	0.308557	817.85	PKD1P5-LOC105376752	PKD1P5-LOC105376752 readthrough
5688	8.59e-02	3.56e-02	0.115	2.102011	0.242707	5942.55	PSMA7	proteasome 20S subunit alpha 7
93611	8.59e-02	3.56e-02	0.306	2.10151	0.642059	143.88	FBXO44	F-box protein 44
132660	8.59e-02	3.56e-02	0.137	-2.101606	-0.286952	1410.33	LIN54	lin-54 DREAM MuvB core complex component
132320	8.59e-02	3.56e-02	0.19	-2.10166	-0.399272	397.36	SCLT1	sodium channel and clathrin linker 1
360	8.59e-02	3.56e-02	0.237	-2.101638	-0.499082	352.21	AQP3	aquaporin 3 (Gill blood group)
54934	8.59e-02	3.56e-02	0.125	-2.101423	-0.261765	1726.62	KANSL2	KAT8 regulatory NSL complex subunit 2
10134	8.59e-02	3.56e-02	0.129	2.101482	0.272039	4310.81	BCAP31	B cell receptor associated protein 31
9924	8.60e-02	3.56e-02	0.117	2.100962	0.24635	2532.75	PAN2	poly(A) specific ribonuclease subunit PAN2
57002	8.61e-02	3.57e-02	0.215	-2.100485	-0.452016	272.21	YAE1	YAE1 maturation factor of ABCE1
23603	8.61e-02	3.57e-02	0.121	-2.100197	-0.25488	2682.01	CORO1C	coronin 1C
8148	8.61e-02	3.57e-02	0.113	-2.100025	-0.237916	3508.75	TAF15	TATA-box binding protein associated factor 15
3364	8.64e-02	3.58e-02	0.195	-2.098691	-0.408652	335.76	HUS1	HUS1 checkpoint clamp component
80746	8.64e-02	3.59e-02	0.165	-2.098558	-0.346346	548.81	TSEN2	tRNA splicing endonuclease subunit 2
56984	8.65e-02	3.59e-02	0.133	-2.09795	-0.278576	1669.8	PSMG2	proteasome assembly chaperone 2
347252	8.66e-02	3.59e-02	0.192	2.097612	0.40194	347.03	IGFBPL1	insulin like growth factor binding protein like 1
26224	8.66e-02	3.60e-02	0.139	-2.097478	-0.291523	1682.88	FBXL3	F-box and leucine rich repeat protein 3
401491	8.66e-02	3.60e-02	0.341	-2.097363	-0.71552	88.29	VLDLR-AS1	VLDLR antisense RNA 1
79903	8.66e-02	3.60e-02	0.142	2.097237	0.298364	1318.05	NAA60	N-alpha-acetyltransferase 60, NatF catalytic subunit
11108	8.67e-02	3.60e-02	0.118	-2.096982	-0.247422	2496.74	PRDM4	PR/SET domain 4
2177	8.67e-02	3.60e-02	0.117	-2.096808	-0.245052	4108.44	FANCD2	FA complementation group D2
4059	8.68e-02	3.61e-02	0.397	2.096084	0.832562	1901.81	BCAM	basal cell adhesion molecule (Lutheran blood group)
10455	8.70e-02	3.61e-02	0.2	2.095314	0.418838	329.91	ECI2	enoyl-CoA delta isomerase 2
375133	8.71e-02	3.62e-02	0.282	2.094891	0.589844	187.06	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
11146	8.71e-02	3.62e-02	0.257	-2.094714	-0.537894	169	GLMN	glomulin, FKBP associated protein
64224	8.72e-02	3.62e-02	0.147	-2.094274	-0.30856	892.7	HERPUD2	HERPUD family member 2
148523	8.72e-02	3.63e-02	0.218	-2.093896	-0.457203	251.02	CIART	circadian associated repressor of transcription
105376392	8.73e-02	3.63e-02	0.18	-2.093669	-0.376265	518.45	LOC105376392	uncharacterized LOC105376392
6812	8.74e-02	3.64e-02	0.16	2.092781	0.335222	736.27	STXBP1	syntaxin binding protein 1
10746	8.75e-02	3.64e-02	0.125	-2.09235	-0.261737	4332.71	MAP3K2	mitogen-activated protein kinase kinase kinase 2
57691	8.75e-02	3.64e-02	0.159	-2.092113	-0.333514	643.76	KIAA1586	KIAA1586
37	8.75e-02	3.64e-02	0.143	2.092167	0.298795	3034.09	ACADVL	acyl-CoA dehydrogenase very long chain
80209	8.76e-02	3.65e-02	0.119	-2.091816	-0.248599	2925.27	PROSER1	proline and serine rich 1
10999	8.76e-02	3.65e-02	0.173	2.091627	0.362593	895.75	SLC27A4	solute carrier family 27 member 4
158747	8.76e-02	3.65e-02	0.16	-2.091589	-0.334794	751.43	MOSPD2	motile sperm domain containing 2
118472	8.76e-02	3.65e-02	0.25	2.091513	0.522023	197.74	ZNF511	zinc finger protein 511
57217	8.76e-02	3.65e-02	0.161	-2.091433	-0.336596	1329.02	TTC7A	tetratricopeptide repeat domain 7A
102724064	8.78e-02	3.66e-02	0.382	2.090685	0.797848	70.31	B4GAT1-DT	B4GAT1 divergent transcript
55327	8.78e-02	3.66e-02	0.147	-2.090513	-0.308145	1266.94	LIN7C	lin-7 homolog C, crumbs cell polarity complex component
80256	8.78e-02	3.66e-02	0.35	2.090395	0.732033	84.09	ATOSB	atos homolog B
23509	8.79e-02	3.66e-02	0.126	2.089881	0.26288	1772.71	POFUT1	protein O-fucosyltransferase 1
102723750	8.79e-02	3.66e-02	0.466	2.089757	0.973034	49.67	LOC102723750	uncharacterized LOC102723750
8850	8.80e-02	3.67e-02	0.142	2.089356	0.296653	977.53	KAT2B	lysine acetyltransferase 2B
55622	8.80e-02	3.67e-02	0.158	-2.089122	-0.329063	677.96	TTC27	tetratricopeptide repeat domain 27
9657	8.80e-02	3.67e-02	0.154	-2.088914	-0.322474	979.75	IQCB1	IQ motif containing B1
10439	8.81e-02	3.67e-02	0.119	-2.0886	-0.248656	2283.32	OLFM1	olfactomedin 1
80759	8.81e-02	3.68e-02	0.286	2.088451	0.596453	129.71	KHDC1	KH domain containing 1
7422	8.81e-02	3.68e-02	0.126	-2.088348	-0.26257	2033.79	VEGFA	vascular endothelial growth factor A
28982	8.83e-02	3.68e-02	0.171	-2.087454	-0.357618	557.8	FLVCR1	FLVCR heme transporter 1
7381	8.84e-02	3.69e-02	0.128	-2.087003	-0.266204	4910.01	UQCRB	ubiquinol-cytochrome c reductase binding protein
91754	8.85e-02	3.69e-02	0.135	-2.086471	-0.280883	1142.75	NEK9	NIMA related kinase 9
266655	8.85e-02	3.70e-02	0.148	2.086227	0.308908	845.85	BRD3OS	BRD3 opposite strand
144699	8.85e-02	3.70e-02	0.36	2.086239	0.751797	93.25	FBXL14	F-box and leucine rich repeat protein 14
55135	8.86e-02	3.70e-02	0.201	2.085945	0.419636	377.19	WRAP53	WD repeat containing antisense to TP53
162968	8.87e-02	3.70e-02	0.3	2.085271	0.625886	121.77	ZNF497	zinc finger protein 497
3516	8.90e-02	3.72e-02	0.124	-2.083915	-0.25865	2750.56	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
441518	8.90e-02	3.72e-02	0.14	2.083497	0.292477	1036.71	RTL8B	retrotransposon Gag like 8B
23254	8.90e-02	3.72e-02	0.185	-2.083356	-0.384435	383.52	KAZN	kazrin, periplakin interacting protein
25912	8.90e-02	3.72e-02	0.107	-2.083392	-0.22371	8292.87	C1orf43	chromosome 1 open reading frame 43
8028	8.90e-02	3.72e-02	0.129	-2.083263	-0.268855	1915.51	MLLT10	MLLT10 histone lysine methyltransferase DOT1L cofactor
1185	8.92e-02	3.73e-02	0.21	2.082535	0.437332	291.13	CLCN6	chloride voltage-gated channel 6
105376146	8.93e-02	3.73e-02	0.429	-2.082141	-0.893924	55.86	LOC105376146	synapsin-1
80176	8.93e-02	3.74e-02	0.205	-2.081861	-0.427438	322.85	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1
4218	8.93e-02	3.74e-02	0.127	2.081874	0.26349	2484.6	RAB8A	RAB8A, member RAS oncogene family
399972	8.93e-02	3.74e-02	0.567	2.081536	1.180671	30.68	GSEC	G-quadruplex forming sequence containing lncRNA
23471	8.95e-02	3.75e-02	0.123	-2.080777	-0.255496	6349.02	TRAM1	translocation associated membrane protein 1
196743	8.95e-02	3.75e-02	0.406	2.080723	0.845081	62.1	PAOX	polyamine oxidase
25972	8.95e-02	3.75e-02	0.152	-2.080451	-0.31564	769.89	UNC50	unc-50 inner nuclear membrane RNA binding protein
100129484	8.96e-02	3.75e-02	0.579	2.080276	1.204285	29.41	LINC02983	long intergenic non-protein coding RNA 2983
79056	8.96e-02	3.75e-02	0.151	-2.080275	-0.314816	825.9	PRRG4	proline rich and Gla domain 4
60678	8.96e-02	3.75e-02	0.223	2.079862	0.463728	291.71	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific
55630	8.96e-02	3.75e-02	0.336	2.07991	0.698082	92.58	SLC39A4	solute carrier family 39 member 4
441124	8.96e-02	3.76e-02	0.294	2.079661	0.612262	121.18	GTF2IP20	general transcription factor IIi pseudogene 20
55658	8.96e-02	3.76e-02	0.343	2.079644	0.713781	94.44	RNF126	ring finger protein 126
4501	8.97e-02	3.76e-02	0.336	2.079379	0.698406	94.69	MT1X	metallothionein 1X
57403	8.97e-02	3.76e-02	0.112	-2.0794	-0.232754	6053.81	RAB22A	RAB22A, member RAS oncogene family
10620	8.97e-02	3.76e-02	0.325	2.07907	0.675604	112.82	ARID3B	AT-rich interaction domain 3B
9601	8.99e-02	3.77e-02	0.111	2.078131	0.230504	4787.76	PDIA4	protein disulfide isomerase family A member 4
23196	8.99e-02	3.77e-02	0.105	-2.078081	-0.217557	13019.45	FAM120A	family with sequence similarity 120A
9812	8.99e-02	3.77e-02	0.148	2.077882	0.307285	832.14	DELE1	DAP3 binding cell death enhancer 1
101929479	9.00e-02	3.77e-02	0.215	2.07758	0.445641	270.03	LOC101929479	golgin A2 pseudogene
6790	9.00e-02	3.78e-02	0.117	-2.07744	-0.242636	3578.06	AURKA	aurora kinase A
5978	9.00e-02	3.78e-02	0.118	-2.077356	-0.245915	4515.73	REST	RE1 silencing transcription factor
7528	9.00e-02	3.78e-02	0.113	-2.07714	-0.235542	5045.58	YY1	YY1 transcription factor
106635539	9.01e-02	3.78e-02	0.262	-2.076698	-0.543734	176.02	SNORA105A	small nucleolar RNA, H/ACA box 105A
55031	9.02e-02	3.79e-02	0.125	-2.07636	-0.259357	2904.84	USP47	ubiquitin specific peptidase 47
5532	9.03e-02	3.79e-02	0.127	-2.075552	-0.264361	2001.05	PPP3CB	protein phosphatase 3 catalytic subunit beta
3229	9.04e-02	3.80e-02	0.179	2.075294	0.371704	430.51	HOXC13	homeobox C13
22908	9.04e-02	3.80e-02	0.14	-2.075013	-0.290654	1253.71	SACM1L	SAC1 like phosphatidylinositide phosphatase
998	9.05e-02	3.80e-02	0.116	-2.074659	-0.240076	8539.16	CDC42	cell division cycle 42
150786	9.06e-02	3.81e-02	0.231	-2.07412	-0.479491	237.44	RAB6D	RAB6D, member RAS oncogene family
64218	9.06e-02	3.81e-02	0.171	2.073952	0.355631	742.4	SEMA4A	semaphorin 4A
90799	9.06e-02	3.81e-02	0.126	-2.073837	-0.260961	2631.08	CEP95	centrosomal protein 95
10172	9.06e-02	3.81e-02	0.207	-2.073709	-0.428357	327.2	ZNF256	zinc finger protein 256
337873	9.07e-02	3.81e-02	0.32	2.073261	0.663648	104.58	H2BC20P	H2B clustered histone 20, pseudogene
8727	9.08e-02	3.82e-02	0.128	-2.072902	-0.264838	1769.44	CTNNAL1	catenin alpha like 1
84893	9.09e-02	3.82e-02	0.129	2.072234	0.267441	2209.69	FBH1	F-box DNA helicase 1
11234	9.09e-02	3.82e-02	0.137	-2.07218	-0.283984	1053.86	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2
25828	9.09e-02	3.83e-02	0.19	2.072034	0.393046	834.86	TXN2	thioredoxin 2
54896	9.10e-02	3.83e-02	0.248	2.071831	0.514181	210.86	SLC66A1	solute carrier family 66 member 1
5586	9.10e-02	3.83e-02	0.13	-2.07176	-0.268973	2236.53	PKN2	protein kinase N2
55258	9.12e-02	3.84e-02	0.169	2.070643	0.349138	520.51	THNSL2	threonine synthase like 2
149473	9.12e-02	3.84e-02	0.417	2.070393	0.862519	59.79	CCDC24	coiled-coil domain containing 24
57531	9.12e-02	3.84e-02	0.168	-2.070448	-0.34683	618.39	HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
284716	9.13e-02	3.84e-02	0.214	2.070153	0.442617	264.13	RIMKLA	ribosomal modification protein rimK like family member A
